Land;Statistische Kennziffer;Kreisfreie Stadt bzw. Stadtkreis, Landkreis bzw. Kreis;Wahlberechtigte;Wähler;Ungültige;Gültige;CDU;SPD;AfD;FDP;DIE LINKE;GRÜNE;CSU;FREIE WÄHLER;Die PARTEI;Tierschutzpartei;NPD;PIRATEN;ÖDP;V-Partei³;DiB;BP;Tierschutzallianz;MLPD;Gesundheitsforschung;MENSCHLICHE WELT;DKP;Die Grauen;BüSo;Die Humanisten;Gartenpartei;du.;dieBasis;Bündnis C;BÜRGERBEWEGUNG;III. Weg;Bündnis21;LIEBE;LKR;SSW;Team Todenhöfer;UNABHÄNGIGE;Volt;Volksabstimmung;B*;sonstige;FAMILIE;Graue Panther;KlimalisteBW;THP;Übrige;Ungültige;Gültige;CDU;SPD;AfD;FDP;DIE LINKE;GRÜNE;CSU;FREIE WÄHLER;Die PARTEI;Tierschutzpartei;NPD;PIRATEN;ÖDP;V-Partei³;DiB;BP;Tierschutzallianz;MLPD;Gesundheitsforschung;MENSCHLICHE WELT;DKP;Die Grauen;BüSo;Die Humanisten;Gartenpartei;du.;SGP;dieBasis;Bündnis C;BÜRGERBEWEGUNG;III. Weg;Bündnis21;LIEBE;LKR;PdF;LfK;SSW;Team Todenhöfer;UNABHÄNGIGE;Volt
;;;;;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen
TH;16055;Weimar, Stadt;49742;38149;433;37716;6459;8917;5436;2387;6371;5821;0;0;971;0;0;0;0;0;0;0;0;120;0;0;0;0;0;0;0;0;1234;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;370;37779;5394;8737;5413;3237;5545;6220;0;416;523;542;63;239;67;42;0;0;0;64;0;77;0;0;0;64;0;0;0;845;0;0;0;0;0;0;0;0;0;86;0;205
TH;16061;Eichsfeld;80201;62574;690;61884;22775;10845;12010;4396;5025;2668;0;1699;967;0;0;0;620;0;0;0;0;76;0;0;0;0;0;0;0;0;803;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;620;61954;18347;12980;12195;6180;4339;3342;0;1333;581;646;244;178;363;22;0;0;0;45;0;160;0;0;0;41;0;0;0;755;0;0;0;0;0;0;0;0;0;92;0;111
TH;16062;Nordhausen;67494;47809;593;47216;9683;12450;10680;2936;6108;2038;0;1127;1230;0;0;0;111;0;0;0;0;161;0;0;0;0;0;0;0;0;692;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;545;47264;7955;13510;10393;3966;5562;2428;0;684;593;700;171;138;57;31;0;0;0;123;0;92;0;0;0;48;0;0;0;664;0;0;0;0;0;0;0;0;0;72;0;77
TH;16063;Wartburgkreis;129279;95260;1123;94137;21483;22404;23303;5054;10362;3389;0;3742;1510;0;0;0;299;0;0;0;0;286;0;0;0;0;0;0;0;0;2228;0;0;0;0;0;77;0;0;0;0;0;0;0;0;0;0;0;0;1042;94218;16895;23838;22897;7764;9478;4742;0;2553;994;1315;476;335;166;55;0;0;0;201;0;213;0;0;0;89;0;0;0;1855;0;0;0;0;0;0;0;0;0;136;0;216
TH;16064;Unstrut-Hainich-Kreis;82988;60853;982;59871;13932;14325;14863;3815;6854;2058;0;1787;992;0;0;0;268;0;0;0;0;145;0;0;0;0;0;0;0;0;779;0;0;0;0;0;53;0;0;0;0;0;0;0;0;0;0;0;0;850;60003;11354;14525;14840;5494;6394;2727;0;1329;655;911;148;223;141;36;0;0;0;97;0;167;0;0;0;40;0;0;0;708;0;0;0;0;0;0;0;0;0;91;0;123
TH;16065;Kyffhäuserkreis;61508;44105;715;43390;8141;10715;11955;3016;5453;1195;0;1155;879;0;0;0;118;0;0;0;0;129;0;0;0;0;0;0;0;0;634;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;645;43460;7360;10792;11708;3549;5265;1406;0;809;494;703;211;167;58;27;0;0;0;87;0;104;0;0;0;28;0;0;0;556;0;0;0;0;0;0;0;0;0;46;0;90
TH;16066;Schmalkalden-Meiningen;102113;76263;947;75316;16301;26566;15695;5410;5851;1694;0;1446;930;0;0;709;433;0;0;0;0;163;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;118;904;75359;12775;19681;19207;6471;7773;3457;0;1470;781;972;234;583;246;52;0;0;0;116;0;196;0;0;0;61;0;0;0;1046;0;0;0;0;0;0;0;0;0;118;0;120
TH;16067;Gotha;106194;78523;1147;77376;14803;19832;20184;5151;8060;3043;0;2284;1380;0;0;0;0;0;0;0;0;242;0;0;0;0;0;0;0;0;1442;0;0;0;0;0;0;0;0;0;0;0;0;0;0;601;0;354;0;1115;77408;12304;19233;19951;6792;8248;3942;0;1726;919;1254;265;439;97;71;0;0;0;145;0;236;0;0;0;70;0;0;0;1303;0;0;0;0;0;0;0;0;0;168;0;245
TH;16068;Sömmerda;56578;42372;698;41674;8307;8485;11436;2980;5457;1458;0;1762;990;0;0;0;0;0;0;0;0;110;0;0;0;0;0;0;0;0;645;0;0;0;0;0;44;0;0;0;0;0;0;0;0;0;0;0;0;588;41784;7416;9124;11290;3656;4643;1714;0;1099;527;705;225;214;35;23;0;0;0;102;0;118;0;0;0;30;0;0;0;641;0;0;0;0;0;0;0;0;0;136;0;86
TH;16069;Hildburghausen;51213;38778;498;38280;9327;11566;8269;2183;2694;670;0;2391;485;0;0;291;169;0;0;0;0;95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;140;450;38328;6247;8758;11042;3088;3679;1318;0;1745;395;470;93;226;111;24;0;0;0;77;0;80;0;0;0;21;0;0;0;870;0;0;0;0;0;0;0;0;0;30;0;54
TH;16070;Ilm-Kreis;84325;64043;835;63208;11115;13253;17065;4343;7519;3455;0;3338;1403;0;0;0;0;0;0;0;0;169;0;0;0;0;0;0;0;0;993;0;0;0;0;0;0;0;0;0;0;0;0;0;0;360;0;195;0;803;63240;9516;14204;16571;5334;7206;4158;0;2084;872;914;172;320;65;62;0;0;0;90;0;169;0;0;0;103;0;0;0;1048;0;0;0;0;0;0;0;0;0;129;0;223
TH;16071;Weimarer Land;66130;50834;767;50067;11899;9477;12092;3596;5938;2283;0;2648;1097;0;0;0;0;0;0;0;0;117;0;0;0;0;0;0;0;0;817;0;0;0;0;0;103;0;0;0;0;0;0;0;0;0;0;0;0;628;50206;9500;10823;12472;4746;5150;2729;0;1632;606;749;236;193;45;28;0;0;0;95;0;104;0;0;0;51;0;0;0;822;0;0;0;0;0;0;0;0;0;64;0;161
TH;16072;Sonneberg;46921;34048;446;33602;6892;10576;8468;1945;3105;793;0;698;554;0;0;185;176;0;0;0;0;135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;406;33642;5554;8136;9414;2666;3810;1361;0;637;455;495;121;155;148;25;0;0;0;104;0;86;0;0;0;36;0;0;0;349;0;0;0;0;0;0;0;0;0;55;0;35
TH;16073;Saalfeld-Rudolstadt;86125;63335;829;62506;11784;12259;19423;4978;7150;2273;0;1882;1446;0;0;0;144;0;0;0;0;200;0;0;0;0;0;0;0;0;967;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;774;62561;9810;13509;18445;5705;6786;2664;0;1527;897;999;222;238;102;47;0;0;0;155;0;188;0;0;0;69;0;0;0;909;0;0;0;0;0;0;0;0;0;154;0;135
TH;16074;Saale-Holzland-Kreis;67700;53083;636;52447;12820;9562;12951;3741;6721;2466;0;1768;1058;0;0;0;159;0;0;0;0;127;0;0;0;0;0;0;0;0;1074;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;573;52510;9418;11296;12865;5043;6123;2874;0;1322;697;798;185;233;96;48;0;0;0;78;0;169;0;0;0;40;0;0;0;960;0;0;0;0;0;0;0;0;0;106;0;159
TH;16075;Saale-Orla-Kreis;65612;50113;572;49541;9885;8970;15803;3624;6097;1553;0;1493;1022;0;0;0;148;0;0;0;0;135;0;0;0;0;0;0;0;0;811;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;561;49552;7780;10214;15071;4680;5580;1845;0;1230;689;713;140;174;95;50;0;0;0;105;0;136;0;0;0;43;0;0;0;799;0;0;0;0;0;0;0;0;0;114;0;94
TH;16076;Greiz;81104;61961;955;61006;13978;13005;17517;5392;6521;2205;0;0;0;0;0;0;0;0;0;0;0;259;0;0;0;0;0;0;0;0;1179;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;815;61146;10894;13046;16908;6167;6383;2513;0;1095;665;1061;160;284;57;43;0;0;0;173;0;224;0;0;0;59;0;0;0;1149;0;0;0;0;0;0;0;0;0;152;0;113
TH;16077;Altenburger Land;74029;53583;871;52712;10598;11171;15172;4731;5266;2056;0;0;0;0;0;0;0;0;0;0;0;252;0;0;0;0;0;0;0;0;907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2559;739;52844;9085;11577;15576;5263;5194;2064;0;673;546;924;199;209;45;28;0;0;0;160;0;215;0;0;0;50;0;0;0;836;0;0;0;0;0;0;0;0;0;90;0;110
;;Bundesgebiet;61181072;46854508;492495;46362013;10451524;12234690;4695611;4042951;2307536;6469081;2788048;1334739;543145;163201;1090;60839;152792;10644;2609;36748;7371;22534;2842;656;5446;2368;811;12730;2095;1912;735451;6222;1556;515;377;873;10767;35027;5700;13421;78339;1086;222;256;1817;961;3967;549;110894;412485;46442023;8775471;11955434;4803902;5319952;2270906;6852206;2402827;1127784;461570;675353;64574;169923;112314;31884;7184;32790;13672;17799;49349;3786;14925;19443;727;47711;7611;17811;1417;630153;39868;7491;7832;3488;12967;11159;3228;9189;55578;214535;22736;165474
